order_id,customer_id,product_id,order_date,quantity,amount
3316,130,46,15-03-2024,3,5000
3317,26,56,15-03-2024,2,-100
3318,39,57,15-03-2024,-2,5000
3319,6,83,15-03-2024,-1,
3320,193,51,invalid,-1,2000
3321,294,54,01-01-2024,-1,5000
3322,55,90,15-03-2024,3,2000
3323,294,81,,-2,1000
3324,268,28,01-01-2024,4,1000
3325,92,19,,4,
3326,43,27,invalid,3,
3327,45,48,15-03-2024,-1,
3328,141,19,01-01-2024,4,1000
3329,294,97,15-03-2024,1,5000
3330,218,51,15-03-2024,1,-100
3331,171,7,01-01-2024,-2,
3332,161,29,15-03-2024,-1,-100
3333,146,43,15-03-2024,3,-100
3334,106,69,10-02-2024,2,1000
3335,39,94,10-02-2024,2,5000
3336,293,58,01-01-2024,2,1000
3337,10,8,01-01-2024,1,
3338,83,42,15-03-2024,3,1000
3339,256,76,,2,1000
3340,224,42,01-01-2024,-1,1000
3341,5,13,15-03-2024,-1,
3342,154,26,,2,
3343,268,18,10-02-2024,0,1000
3344,161,42,01-01-2024,2,1000
3345,252,51,15-03-2024,0,-100
3346,108,84,10-02-2024,-2,5000
3347,39,16,invalid,-2,-100
3348,292,3,10-02-2024,-1,5000
3349,279,91,15-03-2024,3,5000
3350,14,79,,1,1000
3351,226,98,invalid,3,-100
3352,4,45,invalid,-1,5000
3353,266,22,invalid,-1,5000
3354,168,23,01-01-2024,3,
3355,117,59,15-03-2024,1,5000
3356,278,62,invalid,-1,1000
3357,75,68,10-02-2024,4,2000
3358,127,54,,4,
3359,53,57,15-03-2024,1,2000
3360,152,23,10-02-2024,-1,1000
3361,130,60,01-01-2024,4,2000
3362,159,73,invalid,-2,5000
3363,69,88,10-02-2024,0,2000
3364,222,85,15-03-2024,-1,-100
3365,152,55,10-02-2024,0,1000
3366,266,80,01-01-2024,2,-100
3367,193,63,,4,2000
3368,255,56,invalid,-1,-100
3369,160,55,15-03-2024,-2,
3370,39,25,invalid,1,2000
3371,77,26,invalid,-2,-100
3372,173,49,invalid,0,5000
3373,1,63,10-02-2024,1,2000
3374,289,45,10-02-2024,-2,
3375,94,73,,-2,5000
3376,153,79,01-01-2024,-2,2000
3377,53,39,15-03-2024,3,5000
3378,173,97,10-02-2024,1,2000
3379,4,65,invalid,-2,2000
3380,41,69,01-01-2024,4,1000
3381,145,56,15-03-2024,4,-100
3382,5,9,15-03-2024,-2,2000
3383,47,70,15-03-2024,0,
3384,181,28,15-03-2024,-2,-100
3385,259,45,,4,1000
3386,161,26,15-03-2024,-2,-100
3387,1,28,01-01-2024,2,-100
3388,165,40,10-02-2024,1,2000
3389,113,15,01-01-2024,2,
3390,282,6,invalid,3,2000
3391,199,27,,0,
3392,33,38,,2,
3393,163,68,invalid,3,5000
3394,32,75,01-01-2024,-1,2000
3395,238,85,01-01-2024,1,1000
3396,231,64,invalid,-2,-100
3397,81,30,15-03-2024,2,5000
3398,220,82,15-03-2024,2,1000
3399,177,99,10-02-2024,-2,2000
3400,146,3,01-01-2024,-2,
3401,118,62,01-01-2024,0,2000
3402,158,12,invalid,2,2000
3403,37,91,invalid,2,5000
3404,150,30,15-03-2024,4,1000
3405,284,85,01-01-2024,-1,5000
3406,141,38,01-01-2024,4,1000
3407,177,85,,3,5000
3408,158,60,10-02-2024,-1,-100
3409,36,38,10-02-2024,4,
3410,263,15,15-03-2024,2,
3411,264,18,01-01-2024,-1,
3412,39,52,,2,-100
3413,223,29,01-01-2024,1,-100
3414,136,60,invalid,0,
3415,63,21,15-03-2024,-1,
3416,126,17,10-02-2024,2,1000
3417,97,18,01-01-2024,-1,1000
3418,201,57,15-03-2024,3,2000
3419,109,37,10-02-2024,0,5000
3420,73,60,01-01-2024,1,1000
3421,147,38,,-2,1000
3422,287,12,15-03-2024,-2,1000
3423,94,75,01-01-2024,-1,1000
3424,28,84,10-02-2024,2,-100
3425,246,73,10-02-2024,3,2000
3426,286,1,,0,1000
3427,149,58,15-03-2024,1,5000
3428,75,3,15-03-2024,1,1000
3429,238,63,01-01-2024,4,-100
3430,56,21,10-02-2024,1,
3431,286,23,10-02-2024,-2,
3432,177,9,,0,2000
3433,14,83,,4,
3434,65,55,15-03-2024,-2,1000
3435,163,19,10-02-2024,-1,-100
3436,72,62,01-01-2024,1,2000
3437,141,87,invalid,0,1000
3438,247,91,01-01-2024,1,
3439,54,91,,-2,5000
3440,72,39,01-01-2024,-2,1000
3441,213,100,10-02-2024,-2,5000
3442,234,76,15-03-2024,1,5000
3443,148,27,invalid,0,2000
3444,77,46,15-03-2024,0,-100
3445,232,34,invalid,-1,
3446,237,33,invalid,1,
3447,261,92,10-02-2024,-1,1000
3448,212,95,10-02-2024,3,
3449,254,96,,-1,2000
3450,197,50,,-1,
3451,60,20,invalid,-1,1000
3452,86,40,,-2,
3453,3,99,10-02-2024,3,-100
3454,96,95,,4,5000
3455,47,58,invalid,-1,5000
3456,67,31,15-03-2024,0,5000
3457,66,38,01-01-2024,-1,-100
3458,14,86,,-2,2000
3459,113,45,10-02-2024,2,1000
3460,1,41,15-03-2024,4,-100
3461,196,9,10-02-2024,3,1000
3462,106,9,,2,2000
3463,7,63,invalid,2,-100
3464,299,79,01-01-2024,3,
3465,150,77,01-01-2024,1,2000
3466,159,22,15-03-2024,4,5000
3467,146,16,01-01-2024,4,-100
3468,160,32,invalid,0,2000
3469,291,66,10-02-2024,-2,2000
3470,264,90,invalid,3,-100
3471,240,14,15-03-2024,2,5000
3472,92,38,15-03-2024,-2,5000
3473,85,98,01-01-2024,-2,2000
3474,192,8,invalid,1,1000
3475,223,100,10-02-2024,2,2000
3476,55,21,invalid,-1,-100
3477,162,56,10-02-2024,-2,-100
3478,95,46,10-02-2024,2,-100
3479,209,43,invalid,4,5000
3480,281,92,,-2,
3481,166,46,invalid,1,-100
3482,172,48,10-02-2024,1,-100
3483,235,70,15-03-2024,-1,1000
3484,49,84,15-03-2024,1,1000
3485,247,31,01-01-2024,2,2000
3486,123,33,15-03-2024,3,2000
3487,62,44,,1,2000
3488,215,71,10-02-2024,3,-100
3489,183,8,invalid,-1,1000
3490,143,73,invalid,4,2000
3491,172,2,,0,1000
3492,92,17,15-03-2024,-2,-100
3493,19,52,10-02-2024,-2,-100
3494,92,45,15-03-2024,2,2000
3495,151,37,01-01-2024,-1,-100
3496,73,42,15-03-2024,-1,-100
3497,294,44,01-01-2024,-1,1000
3498,227,81,invalid,-2,
3499,234,38,10-02-2024,1,5000
3500,173,99,01-01-2024,-2,2000
3501,128,94,15-03-2024,-2,
3502,132,6,15-03-2024,-2,2000
3503,167,68,invalid,4,
3504,60,51,,4,-100
3505,217,35,,1,2000
3506,249,58,15-03-2024,0,
3507,264,57,,2,5000
3508,175,73,10-02-2024,0,-100
3509,155,6,,0,2000
3510,229,13,10-02-2024,-2,2000
3511,130,59,15-03-2024,0,
3512,108,86,15-03-2024,-2,2000
3513,117,92,15-03-2024,-2,-100
3514,274,30,invalid,2,1000
3515,25,100,,-1,
3516,94,2,01-01-2024,-2,5000
3517,112,58,01-01-2024,4,2000
3518,141,36,15-03-2024,0,-100
3519,235,72,,2,2000
3520,224,45,10-02-2024,3,5000
3521,249,9,01-01-2024,3,-100
3522,295,65,15-03-2024,3,5000
3523,93,77,01-01-2024,0,-100
3524,15,50,01-01-2024,-1,1000
3525,64,79,01-01-2024,1,-100
3526,262,32,15-03-2024,-1,5000
3527,85,98,15-03-2024,2,
3528,101,43,invalid,-1,1000
3529,289,95,invalid,3,2000
3530,55,78,invalid,-1,1000
3531,293,54,01-01-2024,2,1000
3532,70,47,,2,2000
3533,209,14,15-03-2024,3,-100
3534,221,48,invalid,4,1000
3535,293,55,,0,1000
3536,181,29,invalid,-2,
3537,175,47,invalid,1,
3538,258,63,,1,5000
3539,119,19,invalid,3,2000
3540,105,91,01-01-2024,4,-100
3541,130,9,01-01-2024,1,-100
3542,175,37,01-01-2024,-1,5000
3543,144,92,10-02-2024,2,-100
3544,89,52,invalid,4,-100
3545,203,57,10-02-2024,2,
3546,142,88,15-03-2024,3,-100
3547,7,28,,2,-100
3548,142,36,15-03-2024,-2,5000
3549,134,64,10-02-2024,2,5000
3550,283,18,01-01-2024,2,1000
3551,253,89,invalid,4,-100
3552,286,35,invalid,-1,-100
3553,90,68,01-01-2024,0,-100
3554,66,78,invalid,1,
3555,121,39,,-1,-100
3556,144,90,,-1,
3557,160,8,,-1,1000
3558,67,88,15-03-2024,1,2000
3559,5,80,01-01-2024,3,-100
3560,293,84,,-1,5000
3561,4,15,10-02-2024,0,5000
3562,113,7,,3,-100
3563,49,17,15-03-2024,2,
3564,77,86,10-02-2024,0,5000
3565,131,86,01-01-2024,4,5000
3566,247,64,01-01-2024,3,1000
3567,185,12,,2,1000
3568,87,82,10-02-2024,2,1000
3569,64,56,10-02-2024,-1,5000
3570,84,46,,-1,5000
3571,289,47,,1,-100
3572,186,79,invalid,-2,-100
3573,8,16,invalid,0,
3574,214,69,,1,5000
3575,82,2,15-03-2024,1,-100
3576,14,92,invalid,0,-100
3577,121,54,,3,1000
3578,285,27,10-02-2024,4,1000
3579,270,31,invalid,0,1000
3580,182,41,15-03-2024,2,2000
3581,9,36,01-01-2024,4,-100
3582,131,47,10-02-2024,-2,1000
3583,282,43,15-03-2024,3,1000
3584,53,65,15-03-2024,-1,5000
3585,161,50,15-03-2024,-2,1000
3586,26,93,10-02-2024,-2,5000
3587,101,1,15-03-2024,-1,
3588,85,72,01-01-2024,-2,1000
3589,286,57,invalid,3,5000
3590,108,16,10-02-2024,3,1000
3591,173,28,15-03-2024,3,
3592,112,86,,1,1000
3593,117,82,invalid,1,5000
3594,299,22,10-02-2024,3,
3595,281,41,,-1,
3596,293,76,,-1,
3597,291,19,15-03-2024,0,2000
3598,284,89,10-02-2024,0,5000
3599,172,50,15-03-2024,3,2000
3600,242,59,01-01-2024,4,
3601,164,69,,-2,2000
3602,20,34,01-01-2024,-2,1000
3603,277,39,15-03-2024,-1,2000
3604,234,74,invalid,4,-100
3605,140,7,,-2,
3606,264,52,invalid,2,
3607,289,60,10-02-2024,1,5000
3608,34,52,,-2,1000
3609,51,79,01-01-2024,-2,5000
3610,52,24,invalid,0,2000
3611,111,26,10-02-2024,2,-100
3612,285,90,,-2,-100
3613,1,90,10-02-2024,1,-100
3614,170,10,01-01-2024,-2,-100
3615,43,17,,-1,1000
3616,51,78,10-02-2024,2,2000
3617,122,2,15-03-2024,-2,-100
3618,237,77,,4,
3619,215,27,,2,2000
3620,13,73,,-2,1000
3621,36,71,,1,-100
3622,196,48,15-03-2024,1,1000
3623,86,74,01-01-2024,2,-100
3624,172,9,15-03-2024,3,
3625,290,86,15-03-2024,0,2000
3626,281,23,10-02-2024,0,
3627,221,71,invalid,-1,-100
3628,161,73,invalid,3,5000
3629,167,27,10-02-2024,0,2000
3630,283,88,15-03-2024,2,1000
3631,227,93,10-02-2024,0,-100
3632,40,81,,-1,
3633,293,84,10-02-2024,-2,5000
3634,201,71,10-02-2024,0,-100
3635,265,43,,2,1000
3636,249,7,invalid,2,
3637,238,92,,-1,2000
3638,103,83,01-01-2024,4,5000
3639,233,63,10-02-2024,-1,-100
3640,56,84,10-02-2024,4,-100
3641,55,44,invalid,1,-100
3642,287,39,15-03-2024,1,-100
3643,217,40,,1,
3644,87,7,15-03-2024,4,2000
3645,58,70,01-01-2024,-2,1000
3646,270,25,,2,5000
3647,241,59,01-01-2024,1,-100
3648,201,13,01-01-2024,2,-100
3649,163,86,01-01-2024,-1,2000
3650,96,81,,-2,2000
3651,144,86,,-1,
3652,84,98,invalid,2,
3653,284,62,10-02-2024,3,
3654,173,8,15-03-2024,4,5000
3655,281,45,15-03-2024,3,
3656,274,18,01-01-2024,1,-100
3657,271,88,,3,
3658,17,60,,-1,5000
3659,226,60,01-01-2024,4,
3660,175,2,10-02-2024,3,
3661,81,66,15-03-2024,0,-100
3662,145,91,invalid,-2,-100
3663,227,14,10-02-2024,2,-100
3664,95,48,,4,
3665,99,56,01-01-2024,1,-100
3666,289,12,15-03-2024,-1,2000
3667,79,96,01-01-2024,-2,1000
3668,172,92,,1,1000
3669,59,55,01-01-2024,-1,-100
3670,178,28,15-03-2024,3,5000
3671,222,89,01-01-2024,4,-100
3672,198,4,15-03-2024,2,-100
3673,20,90,01-01-2024,4,
3674,17,36,01-01-2024,0,5000
3675,111,50,15-03-2024,0,-100
3676,49,3,01-01-2024,4,2000
3677,41,1,10-02-2024,3,1000
3678,129,17,invalid,2,2000
3679,228,71,10-02-2024,-2,2000
3680,179,62,invalid,2,2000
3681,238,48,10-02-2024,3,5000
3682,295,62,invalid,-1,5000
3683,120,69,01-01-2024,4,5000
3684,61,19,15-03-2024,4,1000
3685,201,34,15-03-2024,4,
3686,12,99,,4,-100
3687,58,49,invalid,-2,-100
3688,127,80,,0,
3689,229,47,,3,-100
3690,158,91,invalid,-1,2000
3691,95,50,15-03-2024,3,1000
3692,146,89,invalid,1,-100
3693,261,26,01-01-2024,1,1000
3694,109,56,,1,
3695,125,78,,0,-100
3696,11,14,invalid,2,1000
3697,208,78,,-2,2000
3698,58,25,15-03-2024,4,2000
3699,291,100,,0,
3700,231,4,invalid,-1,5000
3701,257,79,15-03-2024,-1,-100
3702,44,32,15-03-2024,1,2000
3703,264,82,,-2,2000
3704,18,78,invalid,1,
3705,280,65,,-1,2000
3706,225,61,01-01-2024,-1,-100
3707,173,20,01-01-2024,4,
3708,119,74,15-03-2024,2,1000
3709,173,10,,4,
3710,210,88,01-01-2024,2,-100
3711,268,34,10-02-2024,4,-100
3712,292,61,01-01-2024,2,1000
3713,26,92,,1,
3714,53,27,,3,-100
3715,261,40,01-01-2024,-2,-100
3716,17,65,,2,1000
3717,53,33,,0,5000
3718,217,68,10-02-2024,2,
3719,39,71,15-03-2024,1,-100
3720,133,9,,-2,2000
3721,44,16,invalid,2,1000
3722,175,5,15-03-2024,4,5000
3723,277,98,15-03-2024,-2,5000
3724,5,23,invalid,0,1000
3725,102,43,01-01-2024,-1,5000
3726,223,89,10-02-2024,4,-100
3727,108,57,,-2,5000
3728,195,51,01-01-2024,3,
3729,293,13,invalid,2,2000
3730,118,24,10-02-2024,4,-100
3731,90,11,10-02-2024,1,1000
3732,277,52,10-02-2024,3,2000
3733,217,17,invalid,3,-100
3734,99,37,01-01-2024,1,2000
3735,264,13,,1,5000
3736,115,62,10-02-2024,1,1000
3737,17,91,10-02-2024,3,1000
3738,281,84,01-01-2024,-2,
3739,230,97,10-02-2024,1,5000
3740,269,96,10-02-2024,-1,
3741,68,8,invalid,3,
3742,293,56,15-03-2024,3,5000
3743,259,93,01-01-2024,3,-100
3744,78,83,01-01-2024,0,
3745,136,70,01-01-2024,-2,2000
3746,101,44,invalid,-2,-100
3747,29,60,invalid,1,5000
3748,285,41,,3,1000
3749,293,21,invalid,4,-100
3750,266,86,01-01-2024,3,
3751,99,42,,1,2000
3752,210,74,15-03-2024,-2,5000
3753,3,74,10-02-2024,1,1000
3754,172,29,10-02-2024,1,2000
3755,160,80,,1,1000
3756,237,65,15-03-2024,1,5000
3757,244,17,10-02-2024,1,-100
3758,161,30,,2,
3759,215,26,invalid,2,5000
3760,284,53,01-01-2024,3,2000
3761,270,19,15-03-2024,3,-100
3762,151,53,10-02-2024,4,1000
3763,161,85,01-01-2024,4,-100
3764,189,17,,2,-100
3765,96,46,10-02-2024,-2,2000
3766,229,85,01-01-2024,0,
3767,125,53,invalid,-2,-100
3768,59,64,15-03-2024,4,-100
3769,277,45,,3,
3770,35,49,10-02-2024,2,
3771,257,19,invalid,-2,1000
3772,14,71,15-03-2024,0,1000
3773,9,81,15-03-2024,1,
3774,283,65,invalid,-1,5000
3775,98,37,10-02-2024,2,
3776,180,70,15-03-2024,2,1000
3777,219,26,,0,2000
3778,264,2,01-01-2024,1,2000
3779,130,59,,1,-100
3780,88,96,15-03-2024,-1,2000
3781,39,5,01-01-2024,1,1000
3782,158,37,invalid,0,2000
3783,5,31,01-01-2024,3,5000
3784,264,76,01-01-2024,1,
3785,217,99,01-01-2024,3,
3786,38,94,15-03-2024,4,1000
3787,118,48,10-02-2024,4,-100
3788,225,6,15-03-2024,3,
3789,239,15,10-02-2024,0,2000
3790,84,15,invalid,2,5000
3791,223,61,invalid,2,-100
3792,117,16,invalid,2,-100
3793,146,20,invalid,-2,-100
3794,146,77,invalid,2,
3795,59,44,,0,-100
3796,78,42,15-03-2024,-1,1000
3797,188,46,10-02-2024,4,2000
3798,262,95,invalid,1,5000
3799,9,34,,2,2000
3800,148,64,,-2,1000
3801,99,29,,4,1000
3802,185,3,15-03-2024,4,2000
3803,172,9,invalid,3,
3804,4,75,,-2,1000
3805,93,75,,0,-100
3806,173,25,invalid,-1,5000
3807,217,86,15-03-2024,2,5000
3808,40,42,,2,1000
3809,42,46,10-02-2024,-2,-100
3810,133,73,01-01-2024,0,2000
3811,131,84,01-01-2024,-2,5000
3812,229,59,01-01-2024,-2,-100
3813,118,21,15-03-2024,-1,-100
3814,244,74,,0,
3815,268,22,01-01-2024,-1,1000
3816,218,29,01-01-2024,0,-100
3817,266,63,invalid,2,2000
3818,66,73,,1,5000
3819,26,61,,3,
3820,39,64,invalid,1,2000
3821,54,69,,4,5000
3822,52,40,10-02-2024,0,1000
3823,146,75,15-03-2024,1,2000
3824,145,1,invalid,-2,5000
3825,2,65,01-01-2024,2,
3826,45,62,,3,5000
3827,224,54,10-02-2024,3,-100
3828,233,60,10-02-2024,4,
3829,144,46,15-03-2024,3,2000
3830,192,5,10-02-2024,2,1000
3831,223,22,,1,
3832,293,90,,3,
3833,295,53,10-02-2024,3,
3834,205,70,,0,5000
3835,10,32,,-2,-100
3836,19,11,01-01-2024,0,1000
3837,213,10,invalid,1,1000
3838,268,39,,2,-100
3839,160,98,,2,5000
3840,285,31,15-03-2024,0,5000
3841,275,12,invalid,-1,-100
3842,294,80,invalid,0,-100
3843,178,38,invalid,-1,2000
3844,14,67,10-02-2024,4,5000
3845,47,66,01-01-2024,0,
3846,126,52,01-01-2024,-1,1000
3847,93,5,15-03-2024,-1,5000
3848,253,11,invalid,3,-100
3849,206,25,invalid,4,
3850,41,35,,3,2000
3851,76,35,10-02-2024,-1,2000
3852,205,22,10-02-2024,-1,
3853,202,37,15-03-2024,-2,
3854,155,86,01-01-2024,-1,-100
3855,28,55,invalid,3,-100
3856,172,75,15-03-2024,-1,1000
3857,196,96,10-02-2024,2,1000
3858,134,99,10-02-2024,-2,2000
3859,151,95,10-02-2024,-1,
3860,130,72,invalid,3,2000
3861,6,64,invalid,3,-100
3862,143,20,invalid,1,5000
3863,288,98,,3,-100
3864,233,4,01-01-2024,-2,5000
3865,73,18,10-02-2024,3,
3866,14,51,10-02-2024,2,
3867,21,68,,0,
3868,19,20,10-02-2024,2,1000
3869,29,9,10-02-2024,4,1000
3870,195,80,invalid,2,5000
3871,92,26,invalid,-2,2000
3872,126,25,01-01-2024,-2,2000
3873,184,68,10-02-2024,1,5000
3874,108,41,15-03-2024,3,1000
3875,44,59,10-02-2024,1,-100
3876,41,45,10-02-2024,-2,5000
3877,249,41,01-01-2024,3,2000
3878,67,38,15-03-2024,-2,5000
3879,54,19,10-02-2024,-2,5000
3880,280,14,15-03-2024,0,
3881,8,21,invalid,2,1000
3882,261,15,invalid,1,
3883,215,3,15-03-2024,1,1000
3884,222,37,10-02-2024,-1,5000
3885,211,46,15-03-2024,4,1000
3886,129,16,15-03-2024,0,2000
3887,53,14,invalid,-2,
3888,29,9,15-03-2024,-2,5000
3889,127,7,,0,2000
3890,219,14,,3,1000
3891,236,6,invalid,1,1000
3892,5,85,10-02-2024,-2,2000
3893,220,15,10-02-2024,4,1000
3894,111,52,invalid,-1,
3895,249,72,10-02-2024,1,-100
3896,163,34,01-01-2024,2,1000
3897,226,1,,4,5000
3898,164,96,01-01-2024,0,1000
3899,234,69,01-01-2024,1,5000
3900,283,94,01-01-2024,2,1000
3901,295,86,invalid,-1,1000
3902,119,20,01-01-2024,3,5000
3903,121,80,15-03-2024,0,
3904,262,7,10-02-2024,3,-100
3905,111,7,invalid,4,-100
3906,223,50,15-03-2024,-2,
3907,252,2,15-03-2024,3,1000
3908,214,47,,-2,-100
3909,72,14,,4,
3910,73,31,15-03-2024,2,
3911,120,50,,1,-100
3912,49,61,10-02-2024,-1,5000
3913,125,41,10-02-2024,2,2000
3914,53,14,,-1,5000
3915,12,5,01-01-2024,3,1000
3916,59,75,15-03-2024,-1,5000
3917,294,5,10-02-2024,3,2000
3918,181,64,,-1,2000
3919,192,29,,0,
3920,35,75,10-02-2024,2,1000
3921,7,5,10-02-2024,0,
3922,215,96,01-01-2024,1,5000
3923,186,36,,1,5000
3924,115,79,,-2,-100
3925,169,19,invalid,-2,
3926,55,64,01-01-2024,-2,
3927,163,22,10-02-2024,4,
3928,220,34,10-02-2024,1,
3929,277,56,15-03-2024,-1,2000
3930,264,17,10-02-2024,3,-100
3931,152,76,,4,1000
3932,14,89,10-02-2024,-1,1000
3933,148,56,,2,1000
3934,134,17,,1,2000
3935,294,74,01-01-2024,3,-100
3936,226,92,10-02-2024,3,-100
3937,196,82,01-01-2024,3,2000
3938,147,18,,-2,
3939,208,45,10-02-2024,3,5000
3940,254,96,10-02-2024,3,
3941,111,78,01-01-2024,1,1000
3942,55,56,01-01-2024,-1,
3943,115,80,,4,2000
3944,281,50,,4,1000
3945,180,58,10-02-2024,-1,5000
3946,5,18,10-02-2024,0,1000
3947,222,80,invalid,0,
3948,171,81,invalid,2,-100
3949,192,7,15-03-2024,1,-100
3950,11,76,,0,-100
3951,113,98,15-03-2024,0,1000
3952,171,10,15-03-2024,1,-100
3953,173,69,01-01-2024,-1,2000
3954,14,85,01-01-2024,2,5000
3955,3,3,invalid,2,-100
3956,98,83,15-03-2024,2,2000
3957,195,44,invalid,0,2000
3958,153,99,,-1,1000
3959,224,70,10-02-2024,2,1000
3960,63,14,01-01-2024,1,5000
3961,145,4,,2,5000
3962,9,18,,4,
3963,149,93,01-01-2024,-2,5000
3964,147,99,01-01-2024,-1,1000
3965,264,52,15-03-2024,-2,2000
3966,188,38,invalid,-1,
3967,239,80,,3,5000
3968,264,20,15-03-2024,1,2000
3969,170,88,15-03-2024,3,1000
3970,273,99,,0,-100
3971,113,44,,0,
3972,5,51,10-02-2024,3,2000
3973,111,19,invalid,-1,1000
3974,106,68,,2,1000
3975,118,97,01-01-2024,-2,
3976,253,66,10-02-2024,1,
3977,288,13,invalid,2,5000
3978,55,62,01-01-2024,0,5000
3979,12,61,01-01-2024,2,
3980,7,30,invalid,3,
3981,103,98,10-02-2024,3,2000
3982,244,30,01-01-2024,4,5000
3983,239,51,15-03-2024,4,1000
3984,219,88,invalid,-2,5000
3985,145,48,invalid,0,5000
3986,92,33,,-1,
3987,262,74,10-02-2024,1,
3988,185,82,15-03-2024,3,5000
3989,281,19,15-03-2024,1,-100
3990,245,71,,0,-100
3991,181,57,01-01-2024,-1,5000
3992,291,19,01-01-2024,4,-100
3993,241,88,15-03-2024,3,5000
3994,243,79,10-02-2024,-2,
3995,73,41,01-01-2024,1,
3996,40,42,invalid,0,
3997,5,87,,1,1000
3998,151,52,10-02-2024,4,
3999,276,4,01-01-2024,4,
4000,48,4,15-03-2024,-1,5000
4001,262,5,,-2,-100
4002,47,41,01-01-2024,4,-100
4003,246,87,15-03-2024,-1,
4004,130,61,01-01-2024,4,
4005,12,75,,3,
4006,289,55,invalid,2,5000
4007,39,75,invalid,-1,5000
4008,19,13,15-03-2024,-1,5000
4009,245,14,invalid,1,-100
4010,199,60,,4,1000
4011,49,72,15-03-2024,-1,-100
4012,280,25,01-01-2024,0,5000
4013,113,82,10-02-2024,3,2000
4014,42,44,01-01-2024,1,1000
4015,49,82,,1,
4016,201,10,15-03-2024,2,-100
4017,284,71,01-01-2024,3,1000
4018,242,50,15-03-2024,0,2000
4019,11,44,invalid,3,1000
4020,43,14,10-02-2024,-1,-100
4021,78,15,,2,5000
4022,104,16,01-01-2024,0,
4023,175,2,10-02-2024,2,5000
4024,224,30,,3,5000
4025,35,30,,-2,-100
4026,61,82,invalid,3,5000
4027,248,31,15-03-2024,-1,5000
4028,122,77,15-03-2024,2,-100
4029,161,20,10-02-2024,-2,-100
4030,230,49,invalid,-1,2000
4031,157,35,,2,5000
4032,106,23,invalid,2,1000
4033,10,97,invalid,3,
4034,192,99,10-02-2024,4,
4035,226,100,15-03-2024,2,-100
4036,291,61,invalid,2,-100
4037,253,84,invalid,1,2000
4038,92,55,invalid,4,5000
4039,255,67,01-01-2024,2,-100
4040,78,8,invalid,3,-100
4041,4,40,invalid,1,
4042,239,59,,1,5000
4043,148,32,01-01-2024,-2,2000
4044,67,93,invalid,-1,-100
4045,116,7,invalid,1,-100
4046,273,2,10-02-2024,0,-100
4047,259,85,10-02-2024,1,
4048,41,6,01-01-2024,0,-100
4049,284,92,,4,-100
4050,51,36,01-01-2024,-2,
4051,178,32,01-01-2024,0,-100
4052,213,45,10-02-2024,-2,5000
4053,122,42,10-02-2024,-2,5000
4054,175,53,,-2,
4055,265,9,invalid,0,5000
4056,284,75,,0,2000
4057,239,87,invalid,-2,-100
4058,130,75,15-03-2024,4,2000
4059,154,49,10-02-2024,-2,5000
4060,198,2,15-03-2024,4,
4061,232,67,15-03-2024,-1,
4062,3,11,10-02-2024,4,2000
4063,204,50,15-03-2024,4,5000
4064,118,35,01-01-2024,4,-100
4065,166,15,invalid,-2,5000
4066,282,75,,2,5000
4067,229,31,10-02-2024,-1,
4068,161,92,01-01-2024,-1,1000
4069,159,62,,-1,-100
4070,113,28,,2,-100
4071,36,96,,-1,
4072,27,25,15-03-2024,-1,5000
4073,154,84,15-03-2024,0,
4074,182,92,15-03-2024,3,5000
4075,56,25,15-03-2024,0,1000
4076,190,75,01-01-2024,-2,1000
4077,144,83,15-03-2024,-2,2000
4078,44,92,10-02-2024,4,5000
4079,269,1,,1,
4080,188,59,01-01-2024,3,
4081,104,69,15-03-2024,2,
4082,100,74,,0,2000
4083,274,42,01-01-2024,-2,-100
4084,165,34,,2,
4085,101,100,01-01-2024,-1,1000
4086,39,66,invalid,2,
4087,101,18,01-01-2024,0,
4088,198,77,15-03-2024,3,
4089,172,5,,1,-100
4090,161,20,,4,
4091,260,66,,0,-100
4092,281,75,10-02-2024,4,-100
4093,25,62,10-02-2024,3,2000
4094,295,94,15-03-2024,-2,1000
4095,142,96,invalid,4,
4096,270,32,10-02-2024,-2,
4097,253,58,01-01-2024,2,
4098,149,50,15-03-2024,0,-100
4099,9,38,invalid,-2,5000
4100,192,55,01-01-2024,-1,1000
4101,86,28,,-1,
4102,125,74,10-02-2024,1,5000
4103,184,86,01-01-2024,2,5000
4104,103,81,invalid,-2,5000
4105,67,22,15-03-2024,1,1000
4106,4,43,01-01-2024,-1,5000
4107,109,83,15-03-2024,1,
4108,59,81,,1,
4109,18,88,invalid,-2,2000
4110,177,36,invalid,-2,-100
4111,246,96,10-02-2024,-2,5000
4112,224,52,invalid,2,-100
4113,44,36,01-01-2024,4,-100
4114,49,28,01-01-2024,1,-100
4115,271,78,01-01-2024,1,-100
4116,243,58,,2,-100
4117,128,36,invalid,-1,
4118,34,70,invalid,0,1000
4119,169,9,01-01-2024,4,5000
4120,12,21,10-02-2024,-1,5000
4121,146,64,10-02-2024,2,
4122,209,76,invalid,4,
4123,280,61,invalid,4,-100
4124,230,94,15-03-2024,1,1000
4125,52,95,invalid,1,5000
4126,267,40,01-01-2024,-2,2000
4127,155,56,,-2,
4128,148,4,invalid,1,2000
4129,254,31,invalid,1,5000
4130,291,27,01-01-2024,3,
4131,293,58,15-03-2024,4,5000
4132,286,25,invalid,-2,
4133,201,69,10-02-2024,-2,5000
4134,93,70,10-02-2024,-1,2000
